pitch
yaw
slope
roll
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.02, 0.0]",255,-10,0,0,0,0.33006978034973145
"[0.0, 0.08, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,-10,0,0,0,0.3690791130065918
"[-0.01, 0.23, 0.026, 0.0]","[0.0, 0.08, 0.017, 0.0]",255,-10,0,0,0,0.3730802536010742
"[-0.02, 0.47, 0.017, 0.0]","[-0.01, 0.23, 0.026, 0.0]",255,-10,0,0,0,0.3889737129211426
"[-0.04, 0.78, 0.017, 0.0]","[-0.02, 0.47, 0.017, 0.0]",255,-10,0,0,0,0.405977725982666
"[-0.06, 1.17, 0.017, 0.0]","[-0.04, 0.78, 0.017, 0.0]",255,-10,0,0,0,0.42298245429992676
"[-0.08, 1.65, 0.017, 0.0]","[-0.06, 1.17, 0.017, 0.0]",255,-10,0,0,0,0.4399855136871338
"[-0.11, 2.2, 0.017, 0.0]","[-0.08, 1.65, 0.017, 0.0]",255,-10,0,0,0,0.45698976516723633
"[-0.14, 2.83, 0.017, 0.0]","[-0.11, 2.2, 0.017, 0.0]",255,-10,0,0,0,0.47399353981018066
"[-0.14, 2.83, 0.017, 0.0]","[-0.14, 2.83, 0.017, 0.0]",255,-10,0,0,0,0.48999595642089844
"[-0.18, 3.62, 0.017, 0.0]","[-0.14, 2.83, 0.017, 0.0]",255,-10,0,0,0,0.5069999694824219
"[-0.23, 4.5, 0.017, 0.0]","[-0.18, 3.62, 0.017, 0.0]",255,-10,0,0,0,0.5240039825439453
"[-0.28, 5.46, 0.017, 0.0]","[-0.23, 4.5, 0.017, 0.0]",255,-20,0,0,0,0.5400075912475586
"[-0.33, 6.58, 0.017, 0.0]","[-0.28, 5.46, 0.017, 0.0]",255,-10,0,0,0,0.5570113658905029
"[-0.39, 7.78, 0.017, 0.0]","[-0.33, 6.58, 0.017, 0.0]",255,-10,0,0,0,0.5740151405334473
"[-0.39, 7.78, 0.017, 0.0]","[-0.39, 7.78, 0.017, 0.0]",255,-10,0,0,0,0.5900187492370605
"[-0.46, 9.15, 0.017, 0.0]","[-0.39, 7.78, 0.017, 0.0]",255,-10,0,0,0,0.6070230007171631
"[-0.53, 10.61, 0.017, 0.0]","[-0.46, 9.15, 0.017, 0.0]",255,-10,0,0,0,0.6240267753601074
"[-0.61, 12.17, 0.017, 0.0]","[-0.53, 10.61, 0.017, 0.0]",255,-10,0,0,0,0.6410300731658936
