pitch
yaw
slope
roll
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.02, 0.0]",255,20,0,0,0,0.3190608024597168
"[0.01, -0.16, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,20,0,0,0,0.3575763702392578
"[0.02, -0.47, 0.026, 0.0]","[0.01, -0.16, 0.017, 0.0]",255,20,0,0,0,0.36157703399658203
"[0.05, -0.94, 0.017, 0.0]","[0.02, -0.47, 0.026, 0.0]",255,20,0,0,0,0.37858009338378906
"[0.08, -1.56, 0.017, 0.0]","[0.05, -0.94, 0.017, 0.0]",255,20,0,0,0,0.39458370208740234
"[0.12, -2.35, 0.017, 0.0]","[0.08, -1.56, 0.017, 0.0]",255,20,0,0,0,0.4115877151489258
"[0.17, -3.29, 0.017, 0.0]","[0.12, -2.35, 0.017, 0.0]",255,20,0,0,0,0.4285914897918701
"[0.22, -4.39, 0.017, 0.0]","[0.17, -3.29, 0.017, 0.0]",255,20,0,0,0,0.44559574127197266
"[0.29, -5.66, 0.017, 0.0]","[0.22, -4.39, 0.017, 0.0]",255,-10,0,0,0,0.4625988006591797
"[0.29, -5.66, 0.017, 0.0]","[0.29, -5.66, 0.017, 0.0]",255,20,0,0,0,0.47960329055786133
"[0.36, -7.01, 0.017, 0.0]","[0.29, -5.66, 0.017, 0.0]",255,20,0,0,0,0.4966087341308594
"[0.43, -8.52, 0.017, 0.0]","[0.36, -7.01, 0.017, 0.0]",255,20,0,0,0,0.5136106014251709
"[0.52, -10.2, 0.017, 0.0]","[0.43, -8.52, 0.017, 0.0]",255,20,0,0,0,0.5296139717102051
"[0.61, -12.04, 0.017, 0.0]","[0.52, -10.2, 0.017, 0.0]",255,20,0,0,0,0.5466198921203613
"[0.71, -14.05, 0.017, 0.0]","[0.61, -12.04, 0.017, 0.0]",255,20,0,0,0,0.563621997833252
"[0.71, -14.05, 0.017, 0.0]","[0.71, -14.05, 0.017, 0.0]",255,20,0,0,0,0.5796258449554443
"[0.82, -16.38, 0.017, 0.0]","[0.71, -14.05, 0.017, 0.0]",255,20,0,0,0,0.5966296195983887
"[0.95, -18.88, 0.017, 0.0]","[0.82, -16.38, 0.017, 0.0]",255,20,0,0,0,0.6136331558227539
"[1.08, -21.55, 0.017, 0.0]","[0.95, -18.88, 0.017, 0.0]",255,20,0,0,0,0.6306369304656982
"[1.22, -24.39, 0.017, 0.0]","[1.08, -21.55, 0.017, 0.0]",255,20,0,0,0,0.6476418972015381
"[1.37, -27.41, 0.017, 0.0]","[1.22, -24.39, 0.017, 0.0]",255,20,0,0,0,0.6636431217193604
"[1.37, -27.41, 0.017, 0.0]","[1.37, -27.41, 0.017, 0.0]",255,20,0,0,0,0.6806478500366211
"[1.53, -30.73, 0.017, 0.0]","[1.37, -27.41, 0.017, 0.0]",255,20,0,0,0,0.6976518630981445
"[1.7, -34.22, 0.017, 0.0]","[1.53, -30.73, 0.017, 0.0]",255,20,0,0,0,0.7136547565460205
"[1.88, -37.87, 0.017, 0.0]","[1.7, -34.22, 0.017, 0.0]",255,20,0,0,0,0.730872392654419
"[2.07, -41.69, 0.017, 0.0]","[1.88, -37.87, 0.017, 0.0]",255,20,0,0,0,0.7468750476837158
"[2.27, -45.68, 0.017, 0.0]","[2.07, -41.69, 0.017, 0.0]",255,20,0,0,0,0.7638819217681885
"[2.27, -45.68, 0.017, 0.0]","[2.27, -45.68, 0.017, 0.0]",255,20,0,0,0,0.7798848152160645
"[2.48, -49.93, 0.017, 0.0]","[2.27, -45.68, 0.017, 0.0]",255,20,0,0,0,0.797888994216919
"[2.7, -54.33, 0.017, 0.0]","[2.48, -49.93, 0.017, 0.0]",255,20,0,0,0,0.8148937225341797
